,id_new,id,pt,geometry,all_tags
279,49.9673538_14.626024_ts1,49.967_14.626_ts1,"(49.9673538, 14.626024)","POLYGON((14.626024 49.9673538, 14.6259788 49.9673379, 14.6259525 49.9673171, 14.6259387 49.9672901, 14.62594 49.9672631, 14.6259814 49.9671674, 14.6260361 49.9670549, 14.6260599 49.9670322, 14.6260931 49.9670143, 14.6261384 49.9670021, 14.6261893 49.9669996, 14.6273834 49.9672013, 14.6273674 49.967239, 14.6273532 49.9672727, 14.6273199 49.9672673, 14.6272817 49.9672718, 14.6272507 49.9672833, 14.627228 49.9673031, 14.6271722 49.9674158, 14.6271729 49.9674491, 14.6271879 49.9674694, 14.627216 49.9674907, 14.627273 49.9675052, 14.6272583 49.9675382, 14.6272442 49.96757, 14.6270599 49.9675374, 14.6267623 49.9674846, 14.626024 49.9673538))","[{'key': 'access', 'value': 'private'}, {'key': 'addr:street', 'value': 'Na Dlouhém'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '10'}, {'key': 'fee', 'value': 'no'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'TRUCK - LKW'}, {'key': 'operator', 'value': 'Prologis'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'supervised', 'value': 'no'}]"
280,41.5864203_-86.9263543_ts1,41.586_-86.926_ts1,"(41.5864203, -86.9263543)","POLYGON((-86.9263543 41.5864203, -86.925918 41.5866027, -86.9255819 41.5867143, -86.9251233 41.5868094, -86.9244217 41.5869124, -86.9240451 41.5869425, -86.9232327 41.586883, -86.9231396 41.5870377, -86.9237498 41.5880895, -86.9255232 41.5879202, -86.9258021 41.5878239, -86.9264242 41.5875761, -86.9269046 41.5871478, -86.9269558 41.5870145, -86.9268128 41.5862931, -86.9263543 41.5864203))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'source', 'value': 'bing'}]"
281,41.6819013_-112.1388675_ts1,41.682_-112.139_ts1,"(41.6819013, -112.1388675)","POLYGON((-112.1388675 41.6819013, -112.1388822 41.6823791, -112.1392081 41.6823731, -112.1392014 41.6821177, -112.1401321 41.6821026, -112.1401294 41.6818823, -112.1388675 41.6819013))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '30'}, {'key': 'name', 'value': 'Truck Parking Lots'}, {'key': 'parking', 'value': 'surface'}]"
282,57.6642346_14.1794374_ts1,57.664_14.179_ts1,"(57.6642346, 14.1794374)","POLYGON((14.1794374 57.6642346, 14.1804352 57.6642404, 14.1804368 57.6642891, 14.1804979 57.6661084, 14.1804995 57.666157, 14.1795125 57.6658185, 14.1794374 57.6642346))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'yes'}, {'key': 'name', 'value': 'Truck parking Hyltena'}, {'key': 'supervised', 'value': 'yes'}, {'key': 'surface', 'value': 'asphalt'}]"
283,51.6763822_7.0872592_ts1,51.676_7.087_ts1,"(51.6763822, 7.0872592)","POLYGON((7.0872592 51.6763822, 7.0872764 51.6765702, 7.0862373 51.676014, 7.0862362 51.6758341, 7.0872592 51.6763822))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parkplatz'}]"
284,42.8125158_-84.3076147_ts1,42.813_-84.308_ts1,"(42.8125158, -84.3076147)","POLYGON((-84.3076147 42.8125158, -84.3077427 42.8122422, -84.3075167 42.8121823, -84.3073207 42.8123021, -84.3070703 42.8124259, -84.3067245 42.8125218, -84.3063543 42.8125717, -84.3059868 42.8125757, -84.3057064 42.8125357, -84.3054315 42.8124958, -84.3048516 42.8125078, -84.304838 42.8126196, -84.30523 42.8127594, -84.3055975 42.8128453, -84.3059569 42.8128812, -84.3064278 42.8128752, -84.3068743 42.8128053, -84.3072554 42.8126935, -84.3076147 42.8125158))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'parking', 'value': 'surface'}]"
285,-36.6965928_145.6588788_ts1,-36.697_145.659_ts1,"(-36.6965928, 145.6588788)","POLYGON((145.6588788 -36.6965928, 145.6587449 -36.6965124, 145.6587393 -36.6966359, 145.6587125 -36.6967735, 145.6596566 -36.6973456, 145.6599516 -36.6972552, 145.6600589 -36.6971563, 145.6601179 -36.6970187, 145.660075 -36.6968767, 145.6596781 -36.6965197, 145.6588788 -36.6965928))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'surface', 'value': 'asphalt'}]"
286,45.881071_3.5722648_ts1,45.881_3.572_ts1,"(45.881071, 3.5722648)","POLYGON((3.5722648 45.881071, 3.5712807 45.8805558, 3.5716189 45.880572, 3.5725903 45.8810739, 3.5722648 45.881071))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '12'}, {'key': 'fee', 'value': 'no'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'truck'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
287,50.4869652_13.6449621_ts2,50.487_13.645_ts2,"(50.4869652, 13.6449621)","POLYGON((13.6449621 50.4869652, 13.6449095 50.4871393, 13.6441478 50.4873269, 13.6438486 50.4872326, 13.6449621 50.4869652))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck parkoviště'}]"
288,40.6008602_-84.1581161_ts2,40.601_-84.158_ts2,"(40.6008602, -84.1581161)","POLYGON((-84.1581161 40.6008602, -84.158336 40.6004366, -84.1587732 40.5995609, -84.1586472 40.5992901, -84.1585265 40.5992656, -84.157923 40.6004998, -84.1580169 40.6007503, -84.1580356 40.6008562, -84.1581161 40.6008602))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
289,35.4300652_-84.6883_ts2,35.43_-84.688_ts2,"(35.4300652, -84.6883)","POLYGON((-84.6883 35.4300652, -84.6885669 35.4299953, -84.6886648 35.4299724, -84.6887372 35.4299112, -84.6887667 35.4298664, -84.6892522 35.4285452, -84.6891784 35.4285179, -84.6891355 35.4285354, -84.6887439 35.4286108, -84.6886567 35.4286763, -84.6881377 35.4292063, -84.6881082 35.4292555, -84.6879955 35.4295877, -84.6879969 35.4296533, -84.6880358 35.4296992, -84.6881766 35.4298161, -84.6882128 35.4298828, -84.6882168 35.4299429, -84.6881967 35.4299986, -84.6883 35.4300652))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
290,-38.0851318_145.7743629_ts2,-38.085_145.774_ts2,"(-38.0851318, 145.7743629)","POLYGON((145.7743629 -38.0851318, 145.7744819 -38.0851016, 145.7751619 -38.0849463, 145.7752839 -38.0846836, 145.7753096 -38.0846204, 145.7745932 -38.0847731, 145.7743629 -38.0851318))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck and Trailer Parking'}, {'key': 'surface', 'value': 'asphalt'}]"
291,45.8564154_25.9405394_ts2,45.856_25.941_ts2,"(45.8564154, 25.9405394)","POLYGON((25.9405394 45.8564154, 25.9399069 45.8558887, 25.9400903 45.8557642, 25.9399436 45.8556141, 25.9415661 45.8547267, 25.9423682 45.855445, 25.9405394 45.8564154))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'hgv', 'value': 'yes'}, {'key': 'name', 'value': 'Truck parking'}, {'key': 'parking', 'value': 'surface'}]"
292,52.1322095_12.751095_ts2,52.132_12.751_ts2,"(52.1322095, 12.751095)","POLYGON((12.751095 52.1322095, 12.7510266 52.1324194, 12.750517 52.1319848, 12.7501898 52.1317131, 12.7499148 52.1314818, 12.749829 52.1314077, 12.7499001 52.1311895, 12.751095 52.1322095))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'LKW / Truck Parking'}, {'key': 'parking', 'value': 'surface'}]"
293,44.6981308_-96.8438023_ts2,44.698_-96.844_ts2,"(44.6981308, -96.8438023)","POLYGON((-96.8438023 44.6981308, -96.8437326 44.6979783, -96.8434375 44.6975322, -96.8433463 44.6975665, -96.843357 44.6976275, -96.8433463 44.6977152, -96.8432819 44.6978448, -96.8432712 44.6979173, -96.8432819 44.698005, -96.8433678 44.6981651, -96.8435448 44.6984283, -96.8436145 44.698535, -96.8437004 44.6985236, -96.8436789 44.6984664, -96.8436896 44.6983749, -96.8437433 44.6982529, -96.8438023 44.6981308))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Hidewood Truck Parking'}]"
294,37.9882682_58.3524541_ts2,37.988_58.352_ts2,"(37.9882682, 58.3524541)","POLYGON((58.3524541 37.9882682, 58.3529479 37.9889754, 58.351798 37.9894742, 58.3514311 37.9896333, 58.3513084 37.9894574, 58.35103 37.9895781, 58.3506628 37.9897374, 58.3504986 37.9895023, 58.3525281 37.9886221, 58.3523212 37.9883258, 58.3524541 37.9882682))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Loading Area'}, {'key': 'parking', 'value': 'surface'}]"
295,40.0403102_-82.9518735_ts2,40.04_-82.952_ts2,"(40.0403102, -82.9518735)","POLYGON((-82.9518735 40.0403102, -82.9541051 40.0403924, -82.9545826 40.0407045, -82.9544324 40.0412712, -82.9543734 40.0418955, -82.9553765 40.0420187, -82.955913 40.0398256, -82.9552183 40.0397414, -82.9554758 40.0387516, -82.9542205 40.0385688, -82.9540569 40.0392239, -82.9542339 40.0392506, -82.9541373 40.0396593, -82.9519647 40.0395956, -82.9516268 40.0400617, -82.9515812 40.0402055, -82.9518735 40.0403102))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'Truck parking'}]"
296,51.9893385_-0.9785141_ts2,51.989_-0.979_ts2,"(51.9893385, -0.9785141)","POLYGON((-0.9785141 51.9893385, -0.978321 51.989398, -0.9781976 51.9892955, -0.9779026 51.9893947, -0.9781252 51.9896639, -0.9786375 51.9894805, -0.9785141 51.9893385))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}]"
297,43.7569066_-89.9685034_ts2,43.757_-89.969_ts2,"(43.7569066, -89.9685034)","POLYGON((-89.9685034 43.7569066, -89.9685579 43.7568918, -89.9691077 43.7566539, -89.9689918 43.7566276, -89.9687828 43.7565768, -89.9685147 43.7565472, -89.9682308 43.7565325, -89.966577 43.7566129, -89.9665361 43.7566243, -89.9664929 43.7566375, -89.9660477 43.7570149, -89.9677537 43.7569345, -89.9681081 43.7569181, -89.968458 43.7569115, -89.9685034 43.7569066))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'parking', 'value': 'surface'}]"
298,42.3753754_-75.9955219_ts2,42.375_-75.996_ts2,"(42.3753754, -75.9955219)","POLYGON((-75.9955219 42.3753754, -75.9955916 42.3753516, -75.9959189 42.3753992, -75.995935 42.3752288, -75.9959242 42.3749316, -75.9958867 42.3746977, -75.9957526 42.3743054, -75.9955648 42.3739804, -75.994905 42.3738774, -75.9951786 42.3742063, -75.995361 42.3745551, -75.9953794 42.3746505, -75.99542 42.3748602, -75.9954361 42.3751257, -75.9952966 42.3751891, -75.9955219 42.3753754))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck parking'}]"
299,-28.2440803_153.5564626_ts2,-28.244_153.556_ts2,"(-28.2440803, 153.5564626)","POLYGON((153.5564626 -28.2440803, 153.5571902 -28.2441768, 153.5572805 -28.2441012, 153.5568999 -28.2438173, 153.5567673 -28.2437184, 153.5564084 -28.2438422, 153.5562552 -28.2439167, 153.5564626 -28.2440803))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'concrete'}]"
300,42.3659757_-84.4294708_ts2,42.366_-84.429_ts2,"(42.3659757, -84.4294708)","POLYGON((-84.4294708 42.3659757, -84.4297317 42.3656667, -84.4297542 42.3655838, -84.429757 42.3639291, -84.4296027 42.3639291, -84.4295269 42.3640535, -84.4293838 42.3642007, -84.4293641 42.3642774, -84.4293781 42.3659777, -84.4294708 42.3659757))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
301,41.8500138_-84.9954942_ts2,41.85_-84.995_ts2,"(41.8500138, -84.9954942)","POLYGON((-84.9954942 41.8500138, -84.9962657 41.8482043, -84.9961138 41.8481867, -84.9957855 41.8484141, -84.9954002 41.8493364, -84.995057 41.8501637, -84.9951633 41.8501883, -84.9954057 41.8500098, -84.9954942 41.8500138))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'hgv', 'value': 'yes'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
302,41.1514677_-74.1886537_ts2,41.151_-74.189_ts2,"(41.1514677, -74.1886537)","POLYGON((-74.1886537 41.1514677, -74.1885683 41.1514705, -74.1885486 41.151505, -74.1885142 41.1515276, -74.1881983 41.1516874, -74.1881526 41.1516973, -74.1880962 41.151685, -74.1879504 41.1515994, -74.1877902 41.1515177, -74.1877268 41.1514745, -74.1876372 41.1514132, -74.187692 41.1517441, -74.1877186 41.1518699, -74.187749 41.1519805, -74.1877953 41.1520933, -74.1878487 41.1521978, -74.1879243 41.1523096, -74.1880057 41.1524159, -74.1881015 41.1525304, -74.1881475 41.1524975, -74.1881886 41.1524427, -74.1882171 41.1523779, -74.1882376 41.1522928, -74.188253 41.1522039, -74.1882525 41.1521087, -74.188264 41.15208, -74.1882986 41.1520458, -74.1883535 41.1520076, -74.1884222 41.1519645, -74.1886801 41.1518312, -74.1886667 41.1516447, -74.1886537 41.1514677))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}]"
303,38.8272185_-91.056041_ts2,38.827_-91.056_ts2,"(38.8272185, -91.056041)","POLYGON((-91.056041 38.8272185, -91.0556739 38.8271773, -91.0535532 38.8275294, -91.0539039 38.8275857, -91.056041 38.8272185))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '20'}, {'key': 'designation', 'value': 'For Trucks'}, {'key': 'name', 'value': 'Truck Parking'}]"
304,43.9489484_-92.0673153_ts2,43.949_-92.067_ts2,"(43.9489484, -92.0673153)","POLYGON((-92.0673153 43.9489484, -92.0675862 43.9489484, -92.0676264 43.9483961, -92.0667011 43.9484116, -92.0668405 43.9489484, -92.0673153 43.9489484))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'designation', 'value': 'Truck Stop'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'operator', 'value': 'Amish Market Square Plaza'}, {'key': 'source', 'value': 'bing'}]"
305,45.1105299_-93.4725756_ts2,45.111_-93.473_ts2,"(45.1105299, -93.4725756)","POLYGON((-93.4725756 45.1105299, -93.4722279 45.1105649, -93.4729805 45.1109692, -93.4733145 45.1109374, -93.4725756 45.1105299))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'source', 'value': 'Yahoo'}]"
306,44.1129994_-84.1202919_ts2,44.113_-84.12_ts2,"(44.1129994, -84.1202919)","POLYGON((-84.1202919 44.1129994, -84.1202875 44.1129223, -84.120062 44.1121912, -84.1200642 44.1120402, -84.1199021 44.1115048, -84.1198276 44.1113947, -84.1197116 44.1110504, -84.1195254 44.1110645, -84.119405 44.1113554, -84.1194225 44.1117226, -84.1195999 44.1122651, -84.1197488 44.1125237, -84.1200007 44.1133901, -84.1201496 44.1133665, -84.1202919 44.1129994))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'hgv', 'value': 'yes'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
307,41.6866126_-70.2889128_ts2,41.687_-70.289_ts2,"(41.6866126, -70.2889128)","POLYGON((-70.2889128 41.6866126, -70.2885223 41.6864882, -70.2884633 41.6864869, -70.2884581 41.6864311, -70.2878367 41.6864648, -70.2878454 41.6865206, -70.2876545 41.6865867, -70.288104 41.6867682, -70.2888555 41.6867098, -70.2889146 41.6866839, -70.2889128 41.6866126))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'car & truck parking'}, {'key': 'parking', 'value': 'surface'}]"
308,41.4272648_-87.755372_ts2,41.427_-87.755_ts2,"(41.4272648, -87.755372)","POLYGON((-87.755372 41.4272648, -87.7550877 41.4271542, -87.7539987 41.4271643, -87.7540229 41.4283528, -87.7542258 41.4284164, -87.7543331 41.428541, -87.7554015 41.4285398, -87.755372 41.4272648))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Petro Truck Stops - Extended Parking'}]"
309,37.369481_-79.2399788_ts2,37.369_-79.24_ts2,"(37.369481, -79.2399788)","POLYGON((-79.2399788 37.369481, -79.240126 37.3696818, -79.2398656 37.3698024, -79.2399151 37.3698952, -79.2402099 37.3700694, -79.2405776 37.3696202, -79.2406873 37.36956, -79.2408488 37.3695157, -79.2407476 37.3693799, -79.240749 37.3693741, -79.2406167 37.3691854, -79.2399788 37.369481))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck yard'}, {'key': 'parking', 'value': 'surface'}, {'key': 'type', 'value': 'multipolygon'}]"
310,-29.6203962_31.0988844_ts2,-29.62_31.099_ts2,"(-29.6203962, 31.0988844)","POLYGON((31.0988844 -29.6203962, 31.0986324 -29.620687, 31.0987308 -29.6207514, 31.0986676 -29.6208242, 31.0988477 -29.6209422, 31.098909 -29.6208716, 31.0990105 -29.6209381, 31.0992645 -29.6206451, 31.0990722 -29.6205187, 31.0988844 -29.6203962))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Trucks parking'}]"
311,40.2650576_-82.9302991_ts2,40.265_-82.93_ts2,"(40.2650576, -82.9302991)","POLYGON((-82.9302991 40.2650576, -82.930283 40.2653236, -82.930224 40.2654915, -82.9310126 40.2655324, -82.9310152 40.2655017, -82.9310769 40.265471, -82.9314176 40.2654874, -82.9314203 40.2653625, -82.9313478 40.2651108, -82.9302991 40.2650576))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'parking', 'value': 'surface'}]"
312,38.9363762_-92.7276564_ts2,38.936_-92.728_ts2,"(38.9363762, -92.7276564)","POLYGON((-92.7276564 38.9363762, -92.7249959 38.936462, -92.7253228 38.9365974, -92.7280413 38.9365222, -92.7276564 38.9363762))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}]"
313,36.0260639_-77.8479428_ts2,36.026_-77.848_ts2,"(36.0260639, -77.8479428)","POLYGON((-77.8479428 36.0260639, -77.8478677 36.0260189, -77.8478076 36.0260216, -77.8477484 36.0260127, -77.8475384 36.0259532, -77.8473962 36.0259148, -77.8473575 36.0259066, -77.8473265 36.0259048, -77.8472902 36.0259121, -77.8472206 36.0259384, -77.8464429 36.0262437, -77.8463602 36.0262683, -77.8460014 36.026414, -77.8460879 36.0264786, -77.8461464 36.026494, -77.846436 36.0265754, -77.8465176 36.0265941, -77.8465788 36.026593, -77.8466359 36.0265776, -77.8469432 36.0264577, -77.8471969 36.0263576, -77.8477055 36.0261571, -77.8477714 36.0261311, -77.8479428 36.0260639))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}]"
314,37.2407772_-85.9295279_ts2,37.241_-85.93_ts2,"(37.2407772, -85.9295279)","POLYGON((-85.9295279 37.2407772, -85.9305954 37.239449, -85.9306839 37.2393315, -85.9307456 37.2391821, -85.9307751 37.2390347, -85.9307134 37.2374524, -85.9307027 37.2373713, -85.9306759 37.2372987, -85.9300268 37.2364125, -85.9299168 37.2364701, -85.9300107 37.2389984, -85.9299785 37.2390817, -85.9288868 37.2404761, -85.9289807 37.2408049, -85.9291148 37.2408647, -85.9295279 37.2407772))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
315,51.5210286_6.8107746_ts2,51.521_6.811_ts2,"(51.5210286, 6.8107746)","POLYGON((6.8107746 51.5210286, 6.8107803 51.520993, 6.8120901 51.5205173, 6.8121759 51.5206158, 6.8121873 51.5206466, 6.8121797 51.520668, 6.8108599 51.5211292, 6.8107746 51.5210286))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parkplatz Silo LKW'}, {'key': 'parking', 'value': 'surface'}]"
316,51.1679517_10.9717386_ts2,51.168_10.972_ts2,"(51.1679517, 10.9717386)","POLYGON((10.9717386 51.1679517, 10.9716492 51.1678925, 10.9720096 51.1677254, 10.9721278 51.1676972, 10.9722617 51.1676969, 10.9744094 51.1679095, 10.9743882 51.1679817, 10.9740545 51.1681495, 10.9737125 51.1681386, 10.9730675 51.1680722, 10.971841 51.167948, 10.9717386 51.1679517))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity:hgv', 'value': '25'}, {'key': 'name', 'value': 'Truck Parkplatz'}, {'key': 'parking', 'value': 'surface'}, {'key': 'wheelchair', 'value': 'yes'}]"
317,59.1297703_11.2738828_ts2,59.13_11.274_ts2,"(59.1297703, 11.2738828)","POLYGON((11.2738828 59.1297703, 11.2741032 59.1296506, 11.2746673 59.1299245, 11.2747385 59.1299635, 11.2736591 59.1305164, 11.2735375 59.1305298, 11.2734221 59.1305022, 11.2730602 59.130324, 11.2730144 59.1302551, 11.2730557 59.1301918, 11.2738828 59.1297703))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity:hgv', 'value': '24'}, {'key': 'name', 'value': 'Truck stop'}, {'key': 'parking', 'value': 'surface'}]"
318,36.0357214_-89.8601361_ts2,36.036_-89.86_ts2,"(36.0357214, -89.8601361)","POLYGON((-89.8601361 36.0357214, -89.8606557 36.0356558, -89.8615462 36.034901, -89.8613612 36.0348988, -89.8609615 36.0349856, -89.860071 36.0357296, -89.8601361 36.0357214))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}]"
319,43.6483734_-85.5211527_ts2,43.648_-85.521_ts2,"(43.6483734, -85.5211527)","POLYGON((-85.5211527 43.6483734, -85.5206315 43.6479518, -85.5199829 43.6475751, -85.5196504 43.6474241, -85.5191037 43.6474974, -85.5190195 43.6475421, -85.5193746 43.6476306, -85.5196887 43.6477589, -85.5201522 43.6480029, -85.5205044 43.6482181, -85.5206073 43.6483069, -85.5207761 43.6484525, -85.5209967 43.6486824, -85.5214851 43.6488691, -85.5215469 43.6488397, -85.5211527 43.6483734))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
320,-37.6681383_140.4269602_ts2,-37.668_140.427_ts2,"(-37.6681383, 140.4269602)","POLYGON((140.4269602 -37.6681383, 140.4280265 -37.6681092, 140.428573 -37.668112, 140.4282041 -37.6680272, 140.4269565 -37.6680306, 140.4269602 -37.6681383))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Park'}]"
321,41.7362204_-86.79379_ts2,41.736_-86.794_ts2,"(41.7362204, -86.79379)","POLYGON((-86.79379 41.7362204, -86.7938926 41.7362604, -86.7946263 41.7346811, -86.7943467 41.7344361, -86.794203 41.7344878, -86.7941851 41.7345682, -86.7940131 41.7349415, -86.7938132 41.7353752, -86.7936551 41.7357185, -86.7935412 41.7359656, -86.79379 41.7362204))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
322,42.9530008_-78.6027756_ts2,42.953_-78.603_ts2,"(42.9530008, -78.6027756)","POLYGON((-78.6027756 42.9530008, -78.6026268 42.9530412, -78.6023197 42.9531245, -78.6018744 42.9532588, -78.6017083 42.9532502, -78.6015811 42.9531952, -78.6012701 42.9530397, -78.6009767 42.9529301, -78.6007666 42.9528466, -78.6005704 42.9528176, -78.6005797 42.9530342, -78.601379 42.9534308, -78.6016902 42.953474, -78.6019423 42.9534661, -78.6028703 42.9532188, -78.6032775 42.9528347, -78.6027756 42.9530008))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}]"
323,39.8851085_-75.0031267_ts2,39.885_-75.003_ts2,"(39.8851085, -75.0031267)","POLYGON((-75.0031267 39.8851085, -75.0032018 39.8850817, -75.0034727 39.8850138, -75.0037302 39.8848739, -75.0038375 39.8847339, -75.0038481 39.8844439, -75.003808 39.8843593, -75.0035854 39.8841453, -75.0031798 39.8843503, -75.003036 39.88486, -75.003002 39.8851219, -75.0030945 39.8851455, -75.0031267 39.8851085))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}]"
324,41.3933627_-89.5579103_ts2,41.393_-89.558_ts2,"(41.3933627, -89.5579103)","POLYGON((-89.5579103 41.3933627, -89.5577601 41.393418, -89.5577681 41.3934653, -89.5577292 41.3935579, -89.5576742 41.3936655, -89.5576628 41.3937001, -89.5576474 41.393747, -89.557642 41.3938024, -89.5576702 41.3938768, -89.5579438 41.3942933, -89.5583622 41.3949895, -89.5584333 41.3949614, -89.5584688 41.3949473, -89.5585098 41.3950036, -89.5585808 41.3948668, -89.5586465 41.3948597, -89.5587417 41.3948929, -89.5590743 41.3949825, -89.5592366 41.3949281, -89.5590448 41.3946656, -89.5585486 41.3938486, -89.5584346 41.3936384, -89.5583716 41.3935619, -89.558318 41.3935207, -89.5582321 41.3934854, -89.5579264 41.3933899, -89.5579103 41.3933627))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'lit', 'value': 'yes'}, {'key': 'maxstay', 'value': 'no'}, {'key': 'name', 'value': 'Great Sauk Trail Rest Area - Westbound Semi truck Parking'}, {'key': 'opening_hours', 'value': '24/7'}, {'key': 'operator', 'value': 'Illinois Department of Transportation'}, {'key': 'smoothness', 'value': 'excellent'}, {'key': 'supervised', 'value': 'no'}, {'key': 'surface', 'value': 'asphalt'}]"
325,51.8709744_4.6070628_ts2,51.871_4.607_ts2,"(51.8709744, 4.6070628)","POLYGON((4.6070628 51.8709744, 4.6074662 51.8706302, 4.6075954 51.8706903, 4.6076326 51.8707701, 4.6072698 51.8710716, 4.6070628 51.8709744))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}]"
